Date, Numeric Delivery Month, Open, High, Low, Close, Volume
20131001,    54,55.65000000,56.25000000,55.59000000,55.97000000,   58017
20131002,    54,55.57000000,55.72000000,55.11000000,55.63000000,   63229
20131003,    54,55.50000000,55.77000000,54.49000000,54.91000000,   66978
20131004,    54,55.06000000,55.80000000,54.82000000,55.58000000,   58691
20131007,    54,54.90000000,55.43000000,54.52000000,54.57000000,   53212
20131008,    54,54.52000000,54.60000000,52.63000000,52.97000000,   92382
20131009,    54,53.13000000,53.23000000,52.10000000,52.33000000,   90959
20131010,    54,52.88000000,53.55000000,52.58000000,53.42000000,   88507
20131011,    54,53.55000000,54.79000000,53.49000000,54.37000000,   87624
20131014,    54,54.11000000,54.78000000,53.86000000,54.77000000,   60315
20131015,    54,54.59000000,54.80000000,53.82000000,53.97000000,   89126
20131016,    54,54.44000000,54.44000000,53.16000000,53.52000000,  193206
20131017,    54,50.33000000,51.87000000,50.23000000,51.38000000,  343762
20131018,    54,51.58000000,52.68000000,50.46000000,52.20000000,  306188
20131021,    54,52.43000000,52.59000000,51.60000000,51.94000000,  142524
20131022,    54,52.31000000,52.36000000,51.57000000,51.83000000,  111504
20131023,    54,51.75000000,52.28000000,51.57000000,51.73000000,   83591
20131024,    54,52.07000000,52.51000000,51.85000000,52.34000000,   96972
20131025,    54,52.59000000,52.92000000,51.05000000,51.64000000,  158381
20131028,    54,51.80000000,52.28000000,51.46000000,51.97000000,   85419
20131029,    54,52.29000000,53.37000000,52.08000000,53.34000000,  122509
20131030,    54,53.51000000,53.51000000,52.52000000,52.73000000,   87001
20131031,    54,52.73000000,52.93000000,52.25000000,52.71000000,   90475
20131101,    54,52.94000000,52.99000000,51.85000000,51.94000000,  123467
20131104,    54,51.99000000,52.28000000,51.31000000,51.37000000,   88268
20131105,    54,51.27000000,51.34000000,50.52000000,51.08000000,  113407
20131106,    54,51.57000000,53.82000000,51.12000000,53.28000000,  251268
20131107,    54,53.50000000,53.85000000,52.31000000,52.57000000,   96780
20131108,    54,52.84000000,53.17000000,52.47000000,53.00000000,   98016
20131111,    54,52.63000000,53.08000000,52.50000000,52.82000000,   68989
20131112,    54,52.05000000,53.20000000,51.96000000,52.83000000,  107326
20131113,    54,52.60000000,53.04000000,52.47000000,53.03000000,   76545
20131114,    54,53.10000000,53.48000000,52.68000000,52.88000000,  105191
20131115,    54,53.02000000,53.12000000,52.32000000,52.60000000,  105861
20131118,    54,52.33000000,52.69000000,51.73000000,52.08000000,  127539
20131119,    54,52.43000000,52.50000000,51.94000000,52.13000000,  102633
20131120,    54,52.48000000,52.50000000,49.86000000,50.39000000,  342628
20131121,    54,50.77000000,50.80000000,49.93000000,50.21000000,  176096
20131122,    54,50.27000000,50.52000000,50.18000000,50.33000000,  137157
20131125,    54,50.72000000,50.74000000,48.47000000,49.04000000,  349035
20131126,    54,49.26000000,49.27000000,48.06000000,48.76000000,  234275
20131127,    54,49.29000000,49.86000000,49.15000000,49.30000000,  126402
20131129,    54,49.77000000,50.75000000,49.71000000,50.52000000,   96366
20131202,    54,52.21000000,53.08000000,51.23000000,51.35000000,  248114
20131203,    54,51.85000000,52.23000000,51.27000000,51.93000000,  144679
20131204,    54,51.29000000,51.54000000,50.51000000,51.09000000,  154645
20131205,    54,51.08000000,51.65000000,50.83000000,51.41000000,   99286
20131206,    54,51.72000000,52.41000000,51.70000000,52.01000000,   94244
20131209,    54,52.00000000,52.25000000,51.56000000,51.69000000,   79122
20131210,    54,51.63000000,52.30000000,51.62000000,51.92000000,   95497
20131211,    54,51.87000000,52.07000000,51.31000000,51.37000000,   82265
